 0.0000E+00 0.4569E+00
 0.1000E+01 0.5968E+00
 0.2000E+01 0.6823E+00
 0.3000E+01 0.7196E+00
 0.4000E+01 0.7491E+00
 0.5000E+01 0.7692E+00
 0.6000E+01 0.7869E+00
 0.7000E+01 0.8030E+00
 0.8000E+01 0.8108E+00
 0.9000E+01 0.8228E+00
 0.1000E+02 0.8334E+00
 0.1100E+02 0.8419E+00
 0.1200E+02 0.8527E+00
 0.1300E+02 0.8628E+00
 0.1400E+02 0.8721E+00
 0.1500E+02 0.8873E+00
 0.1600E+02 0.9032E+00
 0.1700E+02 0.9117E+00
 0.1800E+02 0.9232E+00
