    2  26  0.1230E-06  0.8128E+07  0.1778E-04 -0.1729E-04
    2  27  0.1230E-06  0.8128E+07  0.2188E-04 -0.2139E-04
    2  28  0.1230E-06  0.8128E+07  0.2692E-04 -0.2642E-04
    2  29  0.1230E-06  0.8128E+07  0.3311E-04 -0.3262E-04
    2  30  0.1230E-06  0.8128E+07  0.4074E-04 -0.4025E-04
    2  31  0.1230E-06  0.8128E+07  0.5012E-04 -0.4963E-04
    2  32  0.1230E-06  0.8128E+07  0.6166E-04 -0.6117E-04
    2  33  0.1230E-06  0.8128E+07  0.7586E-04 -0.7537E-04
    2  34  0.1230E-06  0.8128E+07  0.9333E-04 -0.9283E-04
    2  35  0.1230E-06  0.8128E+07  0.1148E-03 -0.1143E-03
    2  36  0.1230E-06  0.8128E+07  0.1413E-03 -0.1408E-03
    2  37  0.1230E-06  0.8128E+07  0.1738E-03 -0.1733E-03
    2  38  0.1230E-06  0.8128E+07  0.2138E-03 -0.2133E-03
    2  39  0.1230E-06  0.8128E+07  0.2630E-03 -0.2625E-03
    2  40  0.1230E-06  0.8128E+07  0.3236E-03 -0.3235E-03
    2  41  0.1230E-06  0.8128E+07  0.3981E-03 -0.3968E-03
    2  42  0.1230E-06  0.8128E+07  0.4898E-03 -0.4883E-03
    2  43  0.1230E-06  0.8128E+07  0.6026E-03 -0.6005E-03
    2  44  0.1230E-06  0.8128E+07  0.7413E-03 -0.7384E-03
    2  45  0.1230E-06  0.8128E+07  0.9120E-03 -0.9080E-03
    2  46  0.1230E-06  0.8128E+07  0.1122E-02 -0.1116E-02
    2  47  0.1230E-06  0.8128E+07  0.1380E-02 -0.1372E-02
    2  48  0.1230E-06  0.8128E+07  0.1698E-02 -0.1686E-02
    2  49  0.1230E-06  0.8128E+07  0.2089E-02 -0.2071E-02
    2  50  0.1230E-06  0.8128E+07  0.2570E-02 -0.2542E-02
    2  51  0.1230E-06  0.8128E+07  0.3162E-02 -0.3120E-02
    2  52  0.1230E-06  0.8128E+07  0.3890E-02 -0.3827E-02
    2  53  0.1230E-06  0.8128E+07  0.4786E-02 -0.4691E-02
    2  54  0.1230E-06  0.8128E+07  0.5888E-02 -0.5745E-02
    2  55  0.1230E-06  0.8128E+07  0.7244E-02 -0.7029E-02
    2  56  0.1230E-06  0.8128E+07  0.8913E-02 -0.8589E-02
    2  57  0.1230E-06  0.8128E+07  0.1096E-01 -0.1048E-01
    2  58  0.1230E-06  0.8128E+07  0.1349E-01 -0.1276E-01
    2  59  0.1230E-06  0.8128E+07  0.1660E-01 -0.1550E-01
    2  60  0.1230E-06  0.8128E+07  0.2042E-01 -0.1878E-01
    2  61  0.1230E-06  0.8128E+07  0.2512E-01 -0.2268E-01
    2  62  0.1230E-06  0.8128E+07  0.3090E-01 -0.2729E-01
    2  63  0.1230E-06  0.8128E+07  0.3802E-01 -0.3267E-01
    2  64  0.1230E-06  0.8128E+07  0.4677E-01 -0.3889E-01
    2  65  0.1230E-06  0.8128E+07  0.5754E-01 -0.4600E-01
    2  66  0.1230E-06  0.8128E+07  0.7079E-01 -0.5400E-01
    2  67  0.1230E-06  0.8128E+07  0.8710E-01 -0.6283E-01
    2  68  0.1230E-06  0.8128E+07  0.1072E+00 -0.7239E-01
    2  69  0.1230E-06  0.8128E+07  0.1318E+00 -0.8248E-01
    2  70  0.1230E-06  0.8128E+07  0.1622E+00 -0.9285E-01
    2  71  0.1230E-06  0.8128E+07  0.1995E+00 -0.1032E+00
    2  72  0.1230E-06  0.8128E+07  0.2455E+00 -0.1131E+00
    2  73  0.1230E-06  0.8128E+07  0.3020E+00 -0.1223E+00
    2  74  0.1230E-06  0.8128E+07  0.3715E+00 -0.1304E+00
    2  75  0.1230E-06  0.8128E+07  0.4571E+00 -0.1371E+00
    2  76  0.1230E-06  0.8128E+07  0.5623E+00 -0.1424E+00
    2  77  0.1230E-06  0.8128E+07  0.6918E+00 -0.1460E+00
    2  78  0.1230E-06  0.8128E+07  0.8511E+00 -0.1480E+00
    2  79  0.1230E-06  0.8128E+07  0.1047E+01 -0.1483E+00
    2  80  0.1230E-06  0.8128E+07  0.1288E+01 -0.1470E+00
    2  81  0.1230E-06  0.8128E+07  0.1585E+01 -0.1441E+00
    2  82  0.1230E-06  0.8128E+07  0.1950E+01 -0.1398E+00
    2  83  0.1230E-06  0.8128E+07  0.2399E+01 -0.1342E+00
    2  84  0.1230E-06  0.8128E+07  0.2951E+01 -0.1274E+00
    2  85  0.1230E-06  0.8128E+07  0.3631E+01 -0.1197E+00
    2  86  0.1230E-06  0.8128E+07  0.4467E+01 -0.1114E+00
    2  87  0.1230E-06  0.8128E+07  0.5495E+01 -0.1027E+00
    2  88  0.1230E-06  0.8128E+07  0.6761E+01 -0.9382E-01
    2  89  0.1230E-06  0.8128E+07  0.8318E+01 -0.8499E-01
    2  90  0.1230E-06  0.8128E+07  0.1023E+02 -0.7639E-01
    2  91  0.1230E-06  0.8128E+07  0.1259E+02 -0.6818E-01
    2  92  0.1230E-06  0.8128E+07  0.1549E+02 -0.6045E-01
    2  93  0.1230E-06  0.8128E+07  0.1905E+02 -0.5327E-01
    2  94  0.1230E-06  0.8128E+07  0.2344E+02 -0.4670E-01
    2  95  0.1230E-06  0.8128E+07  0.2884E+02 -0.4073E-01
    2  96  0.1230E-06  0.8128E+07  0.3548E+02 -0.3537E-01
    2  97  0.1230E-06  0.8128E+07  0.4365E+02 -0.3059E-01
    2  98  0.1230E-06  0.8128E+07  0.5370E+02 -0.2636E-01
    2  99  0.1230E-06  0.8128E+07  0.6607E+02 -0.2265E-01
    2 100  0.1230E-06  0.8128E+07  0.8128E+02 -0.1939E-01
    2 101  0.1230E-06  0.8128E+07  0.1000E+03 -0.1656E-01
    3   1  0.1514E-06  0.6607E+07  0.1000E-06  0.5054E-06
    3   2  0.1514E-06  0.6607E+07  0.1230E-06  0.4824E-06
    3   3  0.1514E-06  0.6607E+07  0.1514E-06  0.4541E-06
    3   4  0.1514E-06  0.6607E+07  0.1862E-06  0.4192E-06
    3   5  0.1514E-06  0.6607E+07  0.2291E-06  0.3763E-06
    3   6  0.1514E-06  0.6607E+07  0.2818E-06  0.3236E-06
    3   7  0.1514E-06  0.6607E+07  0.3467E-06  0.2587E-06
    3   8  0.1514E-06  0.6607E+07  0.4266E-06  0.1788E-06
    3   9  0.1514E-06  0.6607E+07  0.5248E-06  0.8062E-07
    3  10  0.1514E-06  0.6607E+07  0.6457E-06 -0.4023E-07
    3  11  0.1514E-06  0.6607E+07  0.7943E-06 -0.1889E-06
    3  12  0.1514E-06  0.6607E+07  0.9772E-06 -0.3718E-06
    3  13  0.1514E-06  0.6607E+07  0.1202E-05 -0.5968E-06
    3  14  0.1514E-06  0.6607E+07  0.1479E-05 -0.8737E-06
    3  15  0.1514E-06  0.6607E+07  0.1820E-05 -0.1214E-05
    3  16  0.1514E-06  0.6607E+07  0.2239E-05 -0.1633E-05
    3  17  0.1514E-06  0.6607E+07  0.2754E-05 -0.2149E-05
    3  18  0.1514E-06  0.6607E+07  0.3388E-05 -0.2783E-05
    3  19  0.1514E-06  0.6607E+07  0.4169E-05 -0.3563E-05
    3  20  0.1514E-06  0.6607E+07  0.5129E-05 -0.4523E-05
    3  21  0.1514E-06  0.6607E+07  0.6310E-05 -0.5704E-05
    3  22  0.1514E-06  0.6607E+07  0.7762E-05 -0.7157E-05
    3  23  0.1514E-06  0.6607E+07  0.9550E-05 -0.8945E-05
    3  24  0.1514E-06  0.6607E+07  0.1175E-04 -0.1114E-04
    3  25  0.1514E-06  0.6607E+07  0.1445E-04 -0.1385E-04
    3  26  0.1514E-06  0.6607E+07  0.1778E-04 -0.1718E-04
    3  27  0.1514E-06  0.6607E+07  0.2188E-04 -0.2127E-04
    3  28  0.1514E-06  0.6607E+07  0.2692E-04 -0.2631E-04
    3  29  0.1514E-06  0.6607E+07  0.3311E-04 -0.3251E-04
    3  30  0.1514E-06  0.6607E+07  0.4074E-04 -0.4013E-04
    3  31  0.1514E-06  0.6607E+07  0.5012E-04 -0.4951E-04
    3  32  0.1514E-06  0.6607E+07  0.6166E-04 -0.6105E-04
    3  33  0.1514E-06  0.6607E+07  0.7586E-04 -0.7525E-04
    3  34  0.1514E-06  0.6607E+07  0.9333E-04 -0.9272E-04
    3  35  0.1514E-06  0.6607E+07  0.1148E-03 -0.1142E-03
    3  36  0.1514E-06  0.6607E+07  0.1413E-03 -0.1406E-03
    3  37  0.1514E-06  0.6607E+07  0.1738E-03 -0.1732E-03
    3  38  0.1514E-06  0.6607E+07  0.2138E-03 -0.2132E-03
    3  39  0.1514E-06  0.6607E+07  0.2630E-03 -0.2624E-03
    3  40  0.1514E-06  0.6607E+07  0.3236E-03 -0.3234E-03
    3  41  0.1514E-06  0.6607E+07  0.3981E-03 -0.3967E-03
    3  42  0.1514E-06  0.6607E+07  0.4898E-03 -0.4882E-03
    3  43  0.1514E-06  0.6607E+07  0.6026E-03 -0.6004E-03
    3  44  0.1514E-06  0.6607E+07  0.7413E-03 -0.7383E-03
    3  45  0.1514E-06  0.6607E+07  0.9120E-03 -0.9079E-03
    3  46  0.1514E-06  0.6607E+07  0.1122E-02 -0.1116E-02
    3  47  0.1514E-06  0.6607E+07  0.1380E-02 -0.1372E-02
    3  48  0.1514E-06  0.6607E+07  0.1698E-02 -0.1686E-02
    3  49  0.1514E-06  0.6607E+07  0.2089E-02 -0.2070E-02
    3  50  0.1514E-06  0.6607E+07  0.2570E-02 -0.2542E-02
    3  51  0.1514E-06  0.6607E+07  0.3162E-02 -0.3120E-02
    3  52  0.1514E-06  0.6607E+07  0.3890E-02 -0.3827E-02
    3  53  0.1514E-06  0.6607E+07  0.4786E-02 -0.4691E-02
    3  54  0.1514E-06  0.6607E+07  0.5888E-02 -0.5745E-02
    3  55  0.1514E-06  0.6607E+07  0.7244E-02 -0.7029E-02
    3  56  0.1514E-06  0.6607E+07  0.8913E-02 -0.8588E-02
    3  57  0.1514E-06  0.6607E+07  0.1096E-01 -0.1048E-01
    3  58  0.1514E-06  0.6607E+07  0.1349E-01 -0.1276E-01
    3  59  0.1514E-06  0.6607E+07  0.1660E-01 -0.1550E-01
    3  60  0.1514E-06  0.6607E+07  0.2042E-01 -0.1878E-01
    3  61  0.1514E-06  0.6607E+07  0.2512E-01 -0.2268E-01
    3  62  0.1514E-06  0.6607E+07  0.3090E-01 -0.2729E-01
    3  63  0.1514E-06  0.6607E+07  0.3802E-01 -0.3267E-01
    3  64  0.1514E-06  0.6607E+07  0.4677E-01 -0.3889E-01
    3  65  0.1514E-06  0.6607E+07  0.5754E-01 -0.4600E-01
    3  66  0.1514E-06  0.6607E+07  0.7079E-01 -0.5400E-01
    3  67  0.1514E-06  0.6607E+07  0.8710E-01 -0.6283E-01
    3  68  0.1514E-06  0.6607E+07  0.1072E+00 -0.7239E-01
    3  69  0.1514E-06  0.6607E+07  0.1318E+00 -0.8248E-01
    3  70  0.1514E-06  0.6607E+07  0.1622E+00 -0.9285E-01
    3  71  0.1514E-06  0.6607E+07  0.1995E+00 -0.1032E+00
    3  72  0.1514E-06  0.6607E+07  0.2455E+00 -0.1131E+00
    3  73  0.1514E-06  0.6607E+07  0.3020E+00 -0.1223E+00
    3  74  0.1514E-06  0.6607E+07  0.3715E+00 -0.1304E+00
    3  75  0.1514E-06  0.6607E+07  0.4571E+00 -0.1371E+00
    3  76  0.1514E-06  0.6607E+07  0.5623E+00 -0.1424E+00
    3  77  0.1514E-06  0.6607E+07  0.6918E+00 -0.1460E+00
    3  78  0.1514E-06  0.6607E+07  0.8511E+00 -0.1480E+00
    3  79  0.1514E-06  0.6607E+07  0.1047E+01 -0.1483E+00
    3  80  0.1514E-06  0.6607E+07  0.1288E+01 -0.1470E+00
    3  81  0.1514E-06  0.6607E+07  0.1585E+01 -0.1441E+00
    3  82  0.1514E-06  0.6607E+07  0.1950E+01 -0.1398E+00
    3  83  0.1514E-06  0.6607E+07  0.2399E+01 -0.1342E+00
    3  84  0.1514E-06  0.6607E+07  0.2951E+01 -0.1274E+00
    3  85  0.1514E-06  0.6607E+07  0.3631E+01 -0.1197E+00
    3  86  0.1514E-06  0.6607E+07  0.4467E+01 -0.1114E+00
    3  87  0.1514E-06  0.6607E+07  0.5495E+01 -0.1027E+00
    3  88  0.1514E-06  0.6607E+07  0.6761E+01 -0.9382E-01
    3  89  0.1514E-06  0.6607E+07  0.8318E+01 -0.8499E-01
    3  90  0.1514E-06  0.6607E+07  0.1023E+02 -0.7639E-01
    3  91  0.1514E-06  0.6607E+07  0.1259E+02 -0.6818E-01
    3  92  0.1514E-06  0.6607E+07  0.1549E+02 -0.6045E-01
    3  93  0.1514E-06  0.6607E+07  0.1905E+02 -0.5327E-01
    3  94  0.1514E-06  0.6607E+07  0.2344E+02 -0.4670E-01
    3  95  0.1514E-06  0.6607E+07  0.2884E+02 -0.4073E-01
    3  96  0.1514E-06  0.6607E+07  0.3548E+02 -0.3537E-01
    3  97  0.1514E-06  0.6607E+07  0.4365E+02 -0.3059E-01
    3  98  0.1514E-06  0.6607E+07  0.5370E+02 -0.2636E-01
    3  99  0.1514E-06  0.6607E+07  0.6607E+02 -0.2265E-01
    3 100  0.1514E-06  0.6607E+07  0.8128E+02 -0.1939E-01
    3 101  0.1514E-06  0.6607E+07  0.1000E+03 -0.1656E-01
    4   1  0.1862E-06  0.5370E+07  0.1000E-06  0.6448E-06
    4   2  0.1862E-06  0.5370E+07  0.1230E-06  0.6218E-06
    4   3  0.1862E-06  0.5370E+07  0.1514E-06  0.5935E-06
    4   4  0.1862E-06  0.5370E+07  0.1862E-06  0.5586E-06
    4   5  0.1862E-06  0.5370E+07  0.2291E-06  0.5157E-06
    4   6  0.1862E-06  0.5370E+07  0.2818E-06  0.4630E-06
    4   7  0.1862E-06  0.5370E+07  0.3467E-06  0.3981E-06
    4   8  0.1862E-06  0.5370E+07  0.4266E-06  0.3183E-06
    4   9  0.1862E-06  0.5370E+07  0.5248E-06  0.2200E-06
    4  10  0.1862E-06  0.5370E+07  0.6457E-06  0.9918E-07
    4  11  0.1862E-06  0.5370E+07  0.7943E-06 -0.4949E-07
    4  12  0.1862E-06  0.5370E+07  0.9772E-06 -0.2324E-06
    4  13  0.1862E-06  0.5370E+07  0.1202E-05 -0.4574E-06
    4  14  0.1862E-06  0.5370E+07  0.1479E-05 -0.7343E-06
    4  15  0.1862E-06  0.5370E+07  0.1820E-05 -0.1075E-05
    4  16  0.1862E-06  0.5370E+07  0.2239E-05 -0.1494E-05
    4  17  0.1862E-06  0.5370E+07  0.2754E-05 -0.2009E-05
    4  18  0.1862E-06  0.5370E+07  0.3388E-05 -0.2644E-05
    4  19  0.1862E-06  0.5370E+07  0.4169E-05 -0.3424E-05
    4  20  0.1862E-06  0.5370E+07  0.5129E-05 -0.4384E-05
    4  21  0.1862E-06  0.5370E+07  0.6310E-05 -0.5565E-05
    4  22  0.1862E-06  0.5370E+07  0.7762E-05 -0.7018E-05
    4  23  0.1862E-06  0.5370E+07  0.9550E-05 -0.8805E-05
    4  24  0.1862E-06  0.5370E+07  0.1175E-04 -0.1100E-04
    4  25  0.1862E-06  0.5370E+07  0.1445E-04 -0.1371E-04
    4  26  0.1862E-06  0.5370E+07  0.1778E-04 -0.1704E-04
    4  27  0.1862E-06  0.5370E+07  0.2188E-04 -0.2113E-04
    4  28  0.1862E-06  0.5370E+07  0.2692E-04 -0.2617E-04
    4  29  0.1862E-06  0.5370E+07  0.3311E-04 -0.3237E-04
    4  30  0.1862E-06  0.5370E+07  0.4074E-04 -0.3999E-04
    4  31  0.1862E-06  0.5370E+07  0.5012E-04 -0.4937E-04
    4  32  0.1862E-06  0.5370E+07  0.6166E-04 -0.6091E-04
    4  33  0.1862E-06  0.5370E+07  0.7586E-04 -0.7511E-04
    4  34  0.1862E-06  0.5370E+07  0.9333E-04 -0.9258E-04
    4  35  0.1862E-06  0.5370E+07  0.1148E-03 -0.1141E-03
    4  36  0.1862E-06  0.5370E+07  0.1413E-03 -0.1405E-03
    4  37  0.1862E-06  0.5370E+07  0.1738E-03 -0.1730E-03
    4  38  0.1862E-06  0.5370E+07  0.2138E-03 -0.2131E-03
    4  39  0.1862E-06  0.5370E+07  0.2630E-03 -0.2623E-03
    4  40  0.1862E-06  0.5370E+07  0.3236E-03 -0.3233E-03
    4  41  0.1862E-06  0.5370E+07  0.3981E-03 -0.3966E-03
    4  42  0.1862E-06  0.5370E+07  0.4898E-03 -0.4880E-03
    4  43  0.1862E-06  0.5370E+07  0.6026E-03 -0.6003E-03
    4  44  0.1862E-06  0.5370E+07  0.7413E-03 -0.7381E-03
    4  45  0.1862E-06  0.5370E+07  0.9120E-03 -0.9078E-03
    4  46  0.1862E-06  0.5370E+07  0.1122E-02 -0.1116E-02
    4  47  0.1862E-06  0.5370E+07  0.1380E-02 -0.1372E-02
    4  48  0.1862E-06  0.5370E+07  0.1698E-02 -0.1685E-02
    4  49  0.1862E-06  0.5370E+07  0.2089E-02 -0.2070E-02
    4  50  0.1862E-06  0.5370E+07  0.2570E-02 -0.2542E-02
    4  51  0.1862E-06  0.5370E+07  0.3162E-02 -0.3120E-02
    4  52  0.1862E-06  0.5370E+07  0.3890E-02 -0.3827E-02
    4  53  0.1862E-06  0.5370E+07  0.4786E-02 -0.4691E-02
    4  54  0.1862E-06  0.5370E+07  0.5888E-02 -0.5745E-02
    4  55  0.1862E-06  0.5370E+07  0.7244E-02 -0.7029E-02
    4  56  0.1862E-06  0.5370E+07  0.8913E-02 -0.8588E-02
    4  57  0.1862E-06  0.5370E+07  0.1096E-01 -0.1048E-01
    4  58  0.1862E-06  0.5370E+07  0.1349E-01 -0.1276E-01
    4  59  0.1862E-06  0.5370E+07  0.1660E-01 -0.1550E-01
    4  60  0.1862E-06  0.5370E+07  0.2042E-01 -0.1878E-01
    4  61  0.1862E-06  0.5370E+07  0.2512E-01 -0.2268E-01
    4  62  0.1862E-06  0.5370E+07  0.3090E-01 -0.2729E-01
    4  63  0.1862E-06  0.5370E+07  0.3802E-01 -0.3267E-01
    4  64  0.1862E-06  0.5370E+07  0.4677E-01 -0.3889E-01
    4  65  0.1862E-06  0.5370E+07  0.5754E-01 -0.4600E-01
    4  66  0.1862E-06  0.5370E+07  0.7079E-01 -0.5400E-01
