 0.7  0.0  0.0
 0.7  0.0  0.0
 0.7  0.0  0.0
  0. 0. .73
  0. .33 1
 0. .6  .73
 0. .8  .53
 .13 .93 .27
 .4 1. 0.
 0.7 0.0 0.0
 0.7 0.0 0.0
 0.7 0.0 0.0
 0.7 0.0 0.0
 0.7 0.0 0.0
 1. 1. 1.
 1. 1. 1.
