 0.1   0.0   0.0
 0.15  0.0   0.0
 0.20  0.0   0.0
 0.30  0.0   0.0
 0.40  0.0   0.0
 0.50  0.07  0.0
 0.60  0.14   0.0
 0.70  0.21 0.03
 0.80  0.28  0.06
 0.90  0.35  0.09
 0.92  0.42 0.11
 0.94  0.49  0.14
 0.96  0.56 0.17
 0.96  0.63 0.2
 0.98  0.70  0.23
 0.98  0.78  0.26
 1.0   0.8  0.3
