!
!  Inverse spectrum color table
!
0 0 0
0 0 0.6128939
0 0 0.9354696
0 0.1612879 1
0 0.3870909 1
0 0.6128939 1
0 0.7741817 1
0 0.8709545 1
0 0.9677272 1
0 1 0.8709545
0 1 0.5483787
0.2903182 1 0
0.5161211 1 0
0.7419242 1 0
0.8386969 1 0
0.903212 1 0
1 1 0
1 0.9354696 0
1 0.8709545 0
1 0.7741817 0
1 0.7096666 0
1 0.6128939 0
1 0.5483787 0
1 0.451606 0
1 0.2903182 0
1 0.1290303 0
1 6.4515144E-2 6.4515144E-2
1 0.3870909 0.3870909
1 0.677409 0.677409
1 0.9 0.9
1 1 1
