 0. 0. 0. 
 .3 .3 .3
 .3 .18 .5
 0. 0. .83
 0. .43 1.
 0. .65  .73
 0. .8  .53
 .23 .96 .3
 .4 1. 0.
 .67 .93 0. 
 1. 1. 0. 
 1. .8 0. 
 1. .4 0. 
 .1 0. 0. 
 1. 1. 1.
 1. 1. 1.
 1. 1. 1.
