 0. 0. 0. 
 .2 .2 .2
 .2 .13 .4
 0. 0. .73
 0. .33 1.
 0. .6  .73
 0. .8  .53
 .13 .93 .27
 .4 1. 0.
 .67 .93 0. 
 1. 1. 0. 
 1. .8 0. 
 1. .4 0. 
 .1 0. 0. 
 1. 1. 1.
 1. 1. 1.
 1. 1. 1.
