 .6 .3 .4 
 .3 .3 .3
 .6 .3 .4 
 .6 .3 .4 
 .4 .4 1.
 .2 .6  .73
 .0 .8  .53
 .1 .93 .27
 .4 1. 0.
 .67 .93 0. 
 1. 1. 0. 
 1. .8 0. 
 .7 .4 0. 
 .9 .2 .1 
 1. .1 0. 
 2. 6. 1.
 2. 6. 1.
