 1.0  1.0  1.0
 0.95  0.95 0.95
 0.9  0.9 0.9
 0.85  0.85 0.85
 0.8  0.8 0.8
 0.73 0.73 0.73
 0.68  0.68  0.68
 0.6  0.6  0.6
 0.52  0.52  0.52
 0.45  0.45  0.45
 0.4  0.4  0.4
 0.35 0.35 0.35
 0.3  0.3  0.3
 0.26 0.26 0.26
 0.21  0.21  0.21
 0.18 0.18 0.18
 0.15 0.15 0.15
 0.12  0.12  0.12
 0.0  0.0  0.0
