33 2005 10 19   6 00 00  6943.476266971 0.001293197   31.404992924 92.139908560 94.243003252 186.595135979 -3.3707963230E-03 -6.3247011817 9.3884394325 14.998954580  96.006691157
34 2005 10 22   4 00 00  6943.467009647 0.001257733   31.405570995 73.695099661 106.748711794 110.400255117 -4.1238717492E-03 -6.3238833418 9.3952537412 14.998984698  96.00649837
35 2005 10 27   1 00 00  6943.513323224 0.001043190   31.406552992 42.864258892 142.962010931 163.268731935 -2.2695127504E-03 -6.3240310151 9.4699571885 14.998834953  96.007456878
36 2005 10 31   1 00 00  6943.628050929 0.000721745   31.406704757 17.568142005 168.333005059 174.149585866 -2.3283136697E-03 -6.3241477893 9.6211743013 14.998463465  96.009834831
37 2005 11  2  23 00 00  6943.712745208 0.000437609   31.406971261 359.123574161 188.062573168 90.889195740 -3.7429694838E-03 -6.3240357377 9.7338347491 14.998189271  96.011590066
38 2005 11  5  21 00 00  6943.753014520 0.000188073   31.406590820 340.678201054 221.350052226 354.123199316 -6.2238736338E-03 -6.3241951541 9.8023294162 14.998058782  96.012425402
39 2005 11  9  19 00 00  6943.887127676 0.000385644   31.406607430 315.908014776 328.968482493 192.214843357 -6.0138297129E-03 -6.3240674490 9.9847401097 14.997624517  96.015205498
40 2005 11 12  18 00 00  6943.680243805 0.000638779   31.405716701 297.197272425 11.988266064 311.223340313 -7.0145064863E-03 -6.3246975471 9.7624217880 14.998294215  96.010918264
41 2005 11 16  16 00 00  6943.562170808 0.000957504   31.406089981 272.424953929 43.425120802 225.674368116 -7.9625256807E-03 -6.3245962149 9.6560886124 14.998676656  96.008470148
42 2005 11 19  14 00 00  6943.418345457 0.001121451   31.405322151 253.979345675 58.548427952 147.338117529 -5.7261486645E-03 -6.3244077335 9.5029518612 14.999142241  96.005489969
43 2005 11 23  12 00 00  6943.332589736 0.001256893   31.404544505 229.206803027 84.634158482 67.302060663 -5.3678089028E-03 -6.3250460508 9.4267972981 14.999419780  96.003713552
44 2005 11 26  11 00 00  6943.294921936 0.001266092   31.404769416 210.495720511 97.753439254 216.465343748 -4.2680930307E-03 -6.3249412558 9.3952832873 14.999541827  96.002932398
45 2005 11 30   9 00 00  6943.320093839 0.001163592   31.403938555 185.722981447 124.800532467 135.595513250 -1.6866122349E-03 -6.3249369048 9.4349165371 14.999460107  96.003455441
46 2005 12  3   7 00 00  6943.415469891 0.000989903   31.403438435 167.274086690 138.464174057 58.897863132 -3.9165111496E-03 -6.3253890340 9.5584488279 14.999151106  96.00543323
=======================================================================================================================================================================================
NO  YR  MO DY HO  MN SC     A               E             I       AN  AP            MA     A.DOT    AN.DOT        AP.DOT  N           P
