 1 1993  2 20  2  8 27 6947.601845845   0.006600281  31.103396851 221.232966125  46.308830692  54.549140354 -1.635261478e-02 -6.332044751e+00  9.349126919e+00 14.985531791 96.092685937 
 2 1993  2 22 23  0  0 6947.427268692   0.006720823  31.103611263 203.065552363  72.757097658  53.367541336 -1.677870340e-02 -6.331893402e+00  9.199183821e+00 14.986096363 96.089065829 
 3 1993  3  1 23  0  0 6947.440112395   0.006559725  31.103616383 158.743466599 136.695738418  19.293879278 -2.466943720e-02 -6.332466675e+00  9.380770135e+00 14.986054850 96.089332009 
 4 1993  3  8 20  0  0 6947.774052668   0.005956633  31.105802912 115.205858574 203.951879223  28.363297936 -4.842368730e-02 -6.333551357e+00  1.015640431e+01 14.984975600 96.096252567 
 5 1993  3 15 17  0  0 6947.806548081   0.005686915  31.104668893  71.655272063 275.894238296  35.647620797 -4.803613288e-02 -6.334444393e+00  1.061203502e+01 14.984870288 96.096927917 
 6 1993  3 22 13  0  0 6946.963323385   0.006048384  31.106413064  28.370464315 347.534270259 180.597614647 -5.141610737e-02 -6.335394747e+00  1.001799408e+01 14.987597556 96.079441321 
 7 1993  3 29 10  0  0 6945.960530421   0.006591276  31.105955016 344.816399807  53.385967067 199.573012547 -5.480217547e-02 -6.336609089e+00  9.312866006e+00 14.990841379 96.058650980 
 8 1993  4  5  7  0  0 6945.554458538   0.006593209  31.104684883 301.244867657 116.221579236 224.575876277 -4.847550517e-02 -6.338119356e+00  9.252899403e+00 14.992155036 96.050234037 
 9 1993  4 13  0  0  0 6945.825106838   0.005974825  31.103803178 252.382138093 189.834478812  67.396367692 -4.236048324e-02 -6.339122585e+00  1.000674737e+01 14.991279119 96.055846104 
10 1993  4 20  0  0  0 6946.183860496   0.005617419  31.102715908 208.003203041 262.767155268  43.276972211 -2.413621610e-02 -6.339717731e+00  1.063256838e+01 14.990118154 96.063285502 
11 1993  4 26 20  0  0 6945.592459128   0.005865616  31.103229174 164.684847784 335.466341734 199.694740105 -2.725612936e-02 -6.340617737e+00  1.016980021e+01 14.992031804 96.051023554 
12 1993  5  3 19  0  0 6944.736714488   0.006405585  31.103189802 120.562376620  43.326648033 318.344344186 -2.598394887e-02 -6.341333825e+00  9.379413717e+00 14.994801325 96.033283052 
13 1993  5 10 13  0  0 6944.431435009   0.006570684  31.104443519  77.761261109 105.216755618  37.658361239 -2.412268370e-02 -6.341168125e+00  9.196432679e+00 14.995789837 96.026952603 
14 1993  5 17 10  0  0 6944.742056481   0.006165871  31.105101409  34.162637081 169.612882945  71.730781772 -1.944209772e-02 -6.341670136e+00  9.735453748e+00 14.994784515 96.033390707 
15 1993  5 24  8  0  0 6945.331636587   0.005629934  31.106002170 350.303462119 240.118596681 325.940515091 -1.093617260e-02 -6.341965790e+00  1.052380109e+01 14.992876542 96.045611787 
16 1993  6  1  0  0  0 6945.037164893   0.005752511  31.105978257 301.676667141 321.565838590 305.998026543 -1.700143699e-02 -6.342410259e+00  1.032063458e+01 14.993829566 96.039507028 
17 1993  6  8  0  0  0 6944.138382388   0.006321760  31.104349525 257.280957665  31.161044463 293.804364201 -2.713548411e-02 -6.343005750e+00  9.485670516e+00 14.996738601 96.020877492 
18 1993  6 14 20  0  0 6943.804460660   0.006582079  31.101528833 213.937895922  94.123675942 107.864836761 -9.914349102e-03 -6.343376475e+00  9.171868160e+00 14.997819090 96.013959850 
19 1993  6 21 17  0  0 6944.140897683   0.006229994  31.101831989 170.329120823 157.706349867 147.029629665 -3.589694951e-03 -6.343762378e+00  9.593566501e+00 14.996729869 96.020933400 
20 1993  6 28 13  0  0 6944.752121303   0.005691846  31.103531209 126.979853916 226.259187551 316.290119901 -1.911412939e-02 -6.343919069e+00  1.040900014e+01 14.994751615 96.033601420 
21 1993  7  5 11  0  0 6944.743500494   0.005610671  31.104496287  83.104101388 300.209130474 211.724427889 -1.708796108e-02 -6.343819442e+00  1.052441209e+01 14.994779758 96.033421178 
22 1993  7 12  6  0  0 6944.006776501   0.006093132  31.105124102  40.017046423   9.599495589 156.303918625 -1.100915203e-02 -6.344050309e+00  9.746337406e+00 14.997164917 96.018147958 
23 1993  7 19 23  0  0 6943.462067407   0.006531041  31.105665945 351.117308037  81.673796015  16.756364760 -8.968097435e-03 -6.344140857e+00  9.185339758e+00 14.998928836 96.006855933 
24 1993  7 26 23  0  0 6943.604365763   0.006289347  31.106848416 306.712197897 146.120923833  14.373244832 -1.590300990e-02 -6.344520675e+00  9.484231102e+00 14.998468332 96.009803675 
